index,track_id,hashtag,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy
21916,11ff8cd527252717bba049bbb2dfb26b,electronic,0.0853,0.117,0.0553,0.65,0.683,-10.594,110.066,0.449,0.513
31688,37a24b4b8b2a2bd1be28ed9e4bc1951f,electronic,0.853,0.0508,0.0718,0.712,0.629,-6.1,97.538,0.0164,0.814
913637,b728b090b06fc9a58fffc6b0489c32fb,electronic,0.33,0.07,0.0552,0.767,0.869,-14.684,126.462,0.228,0.616
1167338,a702ac61404b6621b0e6b27867219ddb,electronic,0.000144,0.277,0.0631,0.594,0.481,-4.003,139.986,0.00702,0.925
84617,8fd455a577cf920216f6b0641ca21fac,electronic,0.786,0.137,0.0659,0.65,0.355,-12.125,166.01,0.353,0.495
890224,b29297636394106d58607cb8aa9dc890,electronic,3.09e-06,0.218,0.176,0.481,0.568,-4.878,173.931,0.0125,0.857
5055824,a0199a144f57022f752bd99da90ca87a,electronic,0.736,0.768,0.0439,0.543,0.385,-11.237,111.051,0.0476,0.652
390919,528b9dd80230734208884b9ff8bc167d,electronic,0.000987,0.4,0.0372,0.733,0.661,-7.876,89.981,0.323,0.577
4381260,99d645d290bd06d938ad2751e978ebb4,electronic,0.792,0.359,0.154,0.264,0.207,-12.937,103.332,1.28e-05,0.808
1965234,c93855e578a69f0f47fcec9d89397b28,electronic,0.0011,0.311,0.0345,0.613,0.426,-13.223,100.042,0.000948,0.654
9063,317fb20a7b8fba9561398b86e7230411,electronic,0.929,0.111,0.0289,0.55,0.484,-6.71,84.853,0.522,0.58
65455,9a5ea1ae746e57eaf15dc5add8cd4e6c,electronic,0.206,0.098,0.329,0.565,0.33,-7.705,84.018,0.658,0.836
2096275,1cc8075ff5f99c38dde6861026f7cff6,electronic,0.0,0.134,0.4,0.406,0.346,-3.484,140.239,0.000645,0.902
3132234,8ef33ee8136760c37466e4e1ff21a2a4,electronic,0.427,0.303,0.361,0.19,0.0503,-15.853,82.373,0.78,0.649
3067350,15dbeb557dee850768371a499939269a,electronic,0.749,0.31,0.249,0.718,0.656,-9.604,75.014,0.0449,0.849
3404823,04b59bf08ab887edd666bd83c70e1f62,electronic,0.0502,0.024,0.0849,0.521,0.738,-0.816,174.033,0.00767,0.957
24121,3699d45a65301f24549ccd7db90618ad,electronic,0.789,0.121,0.0438,0.754,0.492,-11.691,104.998,0.326,0.677
3172218,c29f884e7140ee3d3f689e4ce42eb761,electronic,0.853,0.113,0.066,0.737,0.946,-11.932,144.039,0.0788,0.886
885021,58e6663f8f551986a9b7df7594d7f952,electronic,0.897,0.104,0.0334,0.602,0.352,-12.465,123.043,0.648,0.587
4199056,315f9e2741e41ee7e990953cf6411ce0,electronic,0.936,0.076,0.0608,0.792,0.147,-13.05,126.855,0.285,0.796
82006,b56c2caf85e2a24be527d2a3c9efbfba,electronic,0.0174,0.163,0.0255,0.619,0.378,-6.46,91.51,0.0828,0.647
3095279,d7bfefb70f7990974ed5f68602cc5679,electronic,0.346,0.321,0.0985,0.542,0.426,-1.119,173.938,0.0039,0.987
1285809,c97da32629f80a2e6aeb1f3d0e152a9f,electronic,0.379,0.153,0.396,0.491,0.425,-12.777,90.719,0.0171,0.55
4388,e3db5dc76f60d49c93faff6975480d7a,electronic,0.684,0.0963,0.038,0.629,0.309,-13.241,117.016,0.441,0.689
3454788,4e9014004014526a6deb100422d15bef,electronic,0.857,0.111,0.0513,0.523,0.573,-8.9,146.083,0.739,0.973
19468,e1d0e601e6377f9d8dc35788e2db6c44,electronic,0.363,0.102,0.0298,0.559,0.124,-11.008,89.978,0.169,0.467
41817,148906db93fa5b79d885ca18a3801203,electronic,0.832,0.0728,0.0466,0.665,0.67,-10.224,120.006,0.0677,0.818
3172282,53d2582cd7be6747d886897fe285fa2e,electronic,0.763,0.0629,0.0588,0.794,0.184,-8.098,126.991,0.000301,0.757
993657,ab9f3b0b13ca0cdcafa15df4b510f7a9,electronic,0.876,0.123,0.0819,0.516,0.566,-10.709,102.743,0.333,0.731
42324,1f7d8934c1e6df7b56c313251ea45374,electronic,0.0158,0.21,0.039,0.506,0.572,-6.232,122.971,0.000162,0.943
3637351,93b3f9f71ec90be5f584713d3d74ccb6,electronic,0.258,0.474,0.809,0.295,0.128,-21.591,82.982,0.955,0.461
76069,dca092e2b3b30a70d0b56a45afe47c97,funk,0.0182,0.13,0.0358,0.757,0.701,-10.934,128.979,0.00552,0.505
603717,9c0630dd1a4cdbf6b9d43f60d73e6c35,funk,4.85e-05,0.0898,0.0431,0.669,0.766,-5.542,125.033,0.0223,0.85
3108709,f24e6361bb1c2e11ebb3369eb8f2d5c3,funk,0.014,0.106,0.0335,0.857,0.787,-7.842,107.014,0.006,0.588
561380,0a33896b5ad3c4054098ef49f052b70c,funk,0.898,0.0271,0.052,0.803,0.869,-7.705,110.026,0.0127,0.759
786589,dcd71d5d036a996be660f850bb93828b,funk,0.025,0.0595,0.0676,0.651,0.732,-10.994,177.036,0.168,0.642
6186736,5389164cd589e56d31fbf891cc7e0c2e,funk,1.76e-05,0.0806,0.0412,0.659,0.76,-8.039,110.386,0.457,0.733
43338,6457124f447407d8458a34f15ed1cab7,funk,0.000552,0.0457,0.141,0.757,0.488,-11.145,107.962,0.00652,0.799
6119274,0c2d4121e2730ea7b3429cca54efd60b,funk,0.000223,0.0896,0.0355,0.856,0.913,-10.115,120.397,0.213,0.757
6058441,23c2c07761c94368d484d8d1e787dd6b,funk,0.0277,0.0532,0.0768,0.904,0.821,-14.681,121.802,0.00586,0.462
1243250,c174cda49749fcdd9bee2968c30078dc,funk,0.000264,0.0605,0.0389,0.557,0.891,-7.201,122.34,0.0254,0.791
1069592,cec28e04cb85e6a24bcb7e88677b132b,funk,0.018,0.202,0.0717,0.818,0.844,-5.445,114.111,0.355,0.971
4074479,1bb6b27fea93008b53fb48d3ed46de8e,funk,0.00063,0.127,0.122,0.881,0.821,-5.968,115.418,0.264,0.829
163499,0a817a034b65381e602c7357b252f5ca,funk,0.000414,0.112,0.0508,0.771,0.615,-10.509,113.427,0.0848,0.632
1049152,66321ed39316ac66cb3a078c8d516b13,funk,8.54e-06,0.397,0.0297,0.257,0.259,-12.768,81.062,0.721,0.304
15494,219a1cb40169d7d4d00ca8946c6740b4,funk,0.953,0.0728,0.0295,0.51,0.784,-3.972,134.212,0.756,0.812
88088,26d75a762ff05b92f35c61ff98cbdefc,funk,0.0263,0.0822,0.0497,0.539,0.712,-19.755,99.014,0.0968,0.436
150057,3041c36e0b3489074eff4557e1a72c38,funk,0.00314,0.0503,0.0353,0.734,0.869,-8.511,118.984,0.0318,0.723
1850557,379947e9ef09c08e1e7ec14ce3cea6ef,funk,0.0,0.395,0.0531,0.747,0.935,-7.037,120.693,0.0268,0.75
794336,9fd3c9d0769ae2c5d72b8d322b82fcf6,funk,1.55e-06,0.175,0.312,0.763,0.57,-13.941,122.682,0.00412,0.39
1252668,cd2807e32d8b36823d214821605d3e04,funk,0.0937,0.0937,0.142,0.52,0.912,-14.965,166.583,0.16,0.567
3912967,01539e7ba0049f2189fec0003a44abd9,funk,0.0,0.0867,0.0332,0.843,0.96,-7.168,95.551,0.187,0.483
248,13aba6855ebe3eee0289556cba56cfc1,funk,0.0967,0.0252,0.0724,0.772,0.341,-12.478,103.621,0.143,0.625
405936,d6ece1611d015a5f0088525298d62d95,funk,0.0069,0.102,0.053,0.562,0.957,-5.878,108.127,0.398,0.82
1542731,899d342a0e641597ec12f368c397561c,funk,0.25,0.0676,0.0801,0.962,0.961,-10.502,125.758,0.0115,0.85
81227,abd21f17632d1b796d0145129b189f0d,funk,0.000859,0.0704,0.144,0.87,0.791,-5.019,126.38,0.061,0.88
1313764,85ea1a452bab6db53c2a89e05c7fe594,funk,0.000854,0.133,0.047,0.641,0.962,-7.634,113.318,0.147,0.88
292121,09f5efc23c9f57b9e713301063db9aa0,funk,5.2e-05,0.502,0.0358,0.78,0.946,-11.031,99.265,0.0856,0.425
182521,ef2f2117baa4a27f76c4e9d60dec66b5,funk,0.00213,0.0492,0.0424,0.816,0.795,-12.17,111.652,0.00577,0.658
3437306,830d7811f127f9fc22ec761b8a821d59,funk,1.34e-05,0.5,0.0418,0.547,0.434,-4.331,179.803,0.00801,0.785
1588753,e341d800abd3e797b314b321cfafb6a1,funk,0.132,0.159,0.0792,0.891,0.879,-8.703,128.222,0.229,0.673
394558,cc8853aaffcaabf4e8cf8f6ee88889b7,funk,0.705,0.122,0.0827,0.788,0.597,-5.72,123.19,0.00673,0.969
2977371,3806b9a0d5d98be1ea91fd4b7d8d58ba,funk,0.000598,0.0227,0.0328,0.725,0.818,-14.042,112.454,0.422,0.485
471733,5983efa056abea556a33f91dbad053bd,funk,0.168,0.445,0.0358,0.747,0.738,-7.318,128.557,0.00663,0.863
472076,21035b4db47445c057c12893a6cf6f8d,funk,0.0125,0.147,0.0333,0.701,0.911,-8.179,103.559,0.0211,0.748
841717,04fcc9029036dae5cd5371ab32e02f72,funk,0.516,0.0613,0.0423,0.732,0.889,-4.811,116.301,0.0794,0.902
3690848,0837ea88d83ab5e3940664f1fedef062,funk,2.66e-05,0.0627,0.0856,0.566,0.746,-4.67,114.938,0.177,0.872
3342047,9a67b4875bd95be74e8e8fd357aacd64,funk,0.000105,0.41,0.0702,0.704,0.879,-4.832,120.031,0.121,0.806
120051,48407310b3c81814a8b1d104c67d69d1,funk,0.0117,0.139,0.114,0.748,0.923,-11.949,118.372,0.138,0.617
6047048,56a9f6c86f8e94ef2fdfcae906d515fe,funk,0.000567,0.0548,0.0377,0.646,0.965,-9.098,106.487,0.283,0.798
135578,6075a7923a199f3408d91616e0240dcd,funk,0.644,0.0504,0.0438,0.754,0.907,-12.262,105.736,0.363,0.812
164082,6213c0ad9587ee593faf38ba85ce1221,funk,0.00149,0.0597,0.0735,0.942,0.884,-7.517,110.608,0.187,0.78
2372993,e1d7a70b2facb98142f24c30a1b1df39,funk,0.407,0.108,0.115,0.706,0.571,-12.533,115.496,0.00123,0.446
3205208,72c0cfd9b5b6ec26425cf81b5a726744,funk,0.0741,0.0798,0.0428,0.753,0.909,-9.35,113.731,0.0199,0.747
477895,71c196e4f9260329a1693fa9c29c1f18,funk,0.000194,0.151,0.036,0.551,0.768,-13.799,142.167,0.0336,0.628
221361,21abd35adde81db22b37728778b3ec06,funk,0.0483,0.0609,0.0545,0.863,0.71,-11.581,118.657,0.0171,0.448
98070,40cc3931f5dfda3bb4f365390e9d80cb,funk,0.143,0.849,0.0734,0.737,0.941,-5.075,117.066,0.412,0.902
200759,cc78075e7f75127cd8ba38b37351158a,funk,2.53e-05,0.187,0.0422,0.62,0.758,-14.636,118.823,0.349,0.54
123051,1da9bd22cc688806a394d09e61efb9bb,funk,0.0423,0.102,0.0533,0.835,0.925,-14.846,98.013,0.131,0.295
3432782,948199a4c6d0ea7e6f4dbb75ab5cf7db,funk,0.0,0.0969,0.0543,0.658,0.933,-2.063,126.015,0.0629,0.837
135679,a3f3c21d506037ea9a5c28187e602740,funk,0.526,0.0492,0.0875,0.66,0.961,-6.989,123.92,0.00819,0.877
258347,359d0a8333b58ccd2e112dde788a8f9d,funk,0.00947,0.0984,0.0323,0.728,0.823,-6.549,123.058,0.0291,0.903
5902372,cc365a38769ea1ec54c753945aafc0df,funk,0.0,0.149,0.056,0.42,0.329,-4.452,128.919,0.211,0.741
6095450,9db763ca11ab42a15c7bb3066eb5b476,funk,0.0,0.0553,0.124,0.785,0.766,-6.465,125.687,0.036,0.9
3799881,cb6cfd600165364c848d37a625f7cc84,funk,3.81e-05,0.0501,0.0391,0.698,0.697,-7.502,101.642,0.106,0.691
475771,02fdd3845af5fa1c4a84fd8ef51d72c0,funk,1.39e-05,0.0711,0.0589,0.742,0.492,-6.667,107.584,0.00113,0.642
464825,83caac9c1fd32509a6077ad2401891fa,funk,0.0383,0.162,0.0336,0.669,0.881,-10.759,120.39,0.396,0.816
946671,accd33c5b785cd5909c91022636e6437,funk,0.00593,0.0813,0.0355,0.672,0.724,-5.709,110.881,0.379,0.603
77128,395309216bd0d29dcd7d1547965add9b,funk,0.0588,0.0836,0.0657,0.468,0.532,-15.899,75.375,0.0125,0.419
16684,ce2e97fc05c3813b2da709b11d039e53,funk,0.0149,0.482,0.141,0.708,0.475,-17.666,115.701,0.0193,0.32
300933,b230ce66e99a0cb7aafce7745a8eca49,funk,2.42e-06,0.141,0.152,0.708,0.867,-7.888,103.048,0.124,0.666
3495077,ef9047fc35d424844a78af77838b2a43,funk,0.0744,0.0745,0.0296,0.632,0.732,-7.046,126.496,0.064,0.624
390937,e6f9d4bbc5eb70d13d86cf187d605a79,funk,0.0127,0.317,0.0538,0.697,0.598,-7.262,119.083,0.0199,0.979
6321287,2ed73741c3db5b9b47c5329f235e2179,funk,2.22e-05,0.114,0.196,0.883,0.457,-7.29,100.964,0.00963,0.726
271397,2623596fa75c325fe8275a3501a82812,funk,1.21e-06,0.156,0.0563,0.74,0.883,-8.823,104.394,0.064,0.78
312308,de7fce6dad32340b399af6963cd28c25,funk,0.00016,0.0248,0.0376,0.784,0.914,-9.1,113.491,0.299,0.433
809374,67c70cb5696ee704e065ebcd8ddf576f,funk,0.95,0.125,0.0446,0.685,0.889,-7.798,94.603,0.684,0.552
1045410,7fe517108bf863957b1328eb3786f5df,funk,0.101,0.0726,0.0594,0.869,0.841,-6.816,119.239,0.00249,0.75
2957682,dd7bc53e3f29135a86a506a8211c70a3,funk,3.48e-05,0.086,0.0312,0.755,0.685,-7.089,92.016,0.339,0.641
544684,03a68508690d916b5321a3410ce8a79f,funk,0.0,0.19,0.0258,0.665,0.819,-11.045,88.295,0.586,0.502
191659,461ad9c181f5013d0861459dbf330845,funk,0.00438,0.12,0.0584,0.734,0.691,-9.549,117.463,0.299,0.789
3558249,d47416a5149bc855c317afc99299330f,funk,0.34,0.377,0.0324,0.64,0.718,-7.543,119.455,0.0312,0.724
65118,dc373604dc7f8cfd0ec10d81fa2c1497,funk,0.000151,0.0687,0.0579,0.77,0.85,-17.098,117.232,0.205,0.319
1879612,276d87006ffeb9d0238e8a4205d4e2d0,funk,2.02e-06,0.125,0.0406,0.685,0.642,-6.91,109.991,0.102,0.85
151122,8261bd0d4c2db480d40cb06c718d4933,funk,0.0449,0.329,0.0461,0.734,0.757,-7.358,108.328,0.49,0.787
1046408,acb07a56106f27c335fc67b2ca13c7b2,funk,0.0539,0.0218,0.0496,0.712,0.863,-14.293,120.523,0.0532,0.765
1459855,cc2997465c89b426c9f1f6650a39f516,funk,0.0112,0.0887,0.0935,0.863,0.835,-11.345,118.166,0.479,0.591
1948342,da7f62fa20cb2b8f62612b73144ee962,funk,1.77e-05,0.0708,0.0812,0.764,0.601,-13.523,121.748,0.326,0.582
830530,7aa415b8346d3af1f57e60f1202e0996,funk,0.000407,0.108,0.0321,0.692,0.848,-6.029,109.743,0.35,0.645
3377377,85b2c684e6a162d3385fd8c2b2807809,funk,0.0,0.0565,0.0914,0.673,0.752,-7.811,86.558,0.0783,0.588
181267,ea80de41394c2f20523ab8c799968d27,funk,0.0107,0.052,0.138,0.817,0.895,-15.349,119.884,0.00583,0.442
479515,dc5d4d4cc5c7db0e795a636abfdd44d2,funk,0.541,0.105,0.129,0.755,0.796,-7.293,123.203,0.388,0.842
889600,59e88c5a29c7a06d13690372e41f5695,funk,3.6e-05,0.0641,0.0375,0.741,0.935,-10.6,97.537,0.186,0.676
187991,a2161a458bed9b4bb6d963854a9dd9cb,funk,0.0,0.0735,0.117,0.529,0.779,-9.51,187.432,0.132,0.673
410170,3fb7e24f9a35f93a30d563ec04682a51,funk,0.00437,0.058,0.0603,0.847,0.926,-10.113,112.457,0.111,0.564
799017,4e5b800e97b115924edc6b691d66e314,funk,0.0016,0.15,0.0759,0.69,0.685,-9.78,122.928,0.0441,0.634
204977,2d03eba80ca20ca47895f462346aa68f,funk,0.761,0.308,0.0553,0.613,0.515,-10.147,102.773,0.123,0.844
279128,bfa0e79d5795502d750b7624848a77fc,funk,3.41e-05,0.138,0.0869,0.759,0.792,-12.871,115.213,0.0694,0.732
54465,8aa147e213fa29c737028c48fc9f9cd6,funk,0.0159,0.165,0.049,0.708,0.722,-10.773,116.304,0.0146,0.86
1048893,acc4d1c32f728b55614ff0a72852d754,funk,0.562,0.308,0.0598,0.638,0.353,-9.867,117.767,0.000182,0.861
1725684,66c84069b1d2cd60a31432935a26e72f,funk,0.687,0.0356,0.0376,0.849,0.973,-6.709,117.528,0.167,0.865
954652,807050e8d4201929a02e7a2c996da7c9,funk,0.0113,0.118,0.0693,0.805,0.806,-8.534,114.209,0.0811,0.633
42467,0de88f5c9f5e1064100ccf4b430a0151,funk,0.871,0.152,0.0394,0.608,0.874,-10.88,131.186,0.162,0.838
3709489,80e1aebb52b03c13e078d06412938567,funk,0.0,0.139,0.0311,0.367,0.211,-9.983,106.978,0.608,0.33
26190,7d918fad13a56a29d852cc38e5168ffb,funk,0.0261,0.17,0.069,0.632,0.673,-9.289,89.062,0.386,0.694
757297,2111b9a24375ef1dfd76331fb16b8239,funk,0.224,0.0378,0.0442,0.816,0.789,-9.865,125.123,0.174,0.707
781202,9d7a05713922b8486e89890d84101610,funk,0.14,0.102,0.0518,0.252,0.16,-13.579,143.034,0.0134,0.66
70032,3e4361d1ffc6a958147e53ec168f80f4,funk,0.00087,0.0584,0.125,0.922,0.8,-8.825,113.629,0.206,0.548
1612027,4f304754f790f1ab8efce293dd2c7bf6,funk,0.0,0.036,0.103,0.719,0.945,-13.946,93.603,0.0361,0.461
156381,a610e7d33294f1d0bbcdb12a953cbee2,funk,0.836,0.0526,0.0631,0.681,0.927,-12.21,94.292,0.119,0.612
1360993,3a595c6cf6181025b0ed9ff64604bf35,funk,1.93e-06,0.432,0.127,0.537,0.887,-7.011,94.434,0.256,0.82
6081229,ecafe5989134c0e2a1d336470d053e2c,gospel,0.0,0.389,0.0831,0.616,0.694,-3.744,129.978,0.14,0.951
6344002,7ec420248b215c13c5857fd6cf8219e7,gospel,1.04e-06,0.983,0.0428,0.338,0.272,-7.925,64.763,0.605,0.62
6352137,887b5331eb78df2b23c29c17d3526913,gospel,0.0,0.403,0.0787,0.475,0.513,-5.748,77.529,0.145,0.693
4340502,eee9e9e0349db20195da71b319591fa8,gospel,0.0,0.0985,0.0266,0.484,0.342,-5.776,145.992,0.0188,0.61
6343306,576d5e9894245f5c853d5aad6f46f813,gospel,0.0,0.26,0.0434,0.714,0.642,-6.446,101.214,0.0833,0.635
6286618,a188399b7c4b6bd7173293cafd4a36a8,gospel,0.0,0.935,0.0983,0.669,0.811,-5.13,98.072,0.106,0.741
6288027,82f799cbd810624af53bc6bb09e557cc,gospel,0.0,0.171,0.0308,0.529,0.202,-5.745,113.002,0.396,0.483
4696624,a814e17ea25079a333bf842528ed5213,gospel,0.00238,0.371,0.0381,0.305,0.12,-2.248,150.463,0.21,0.863
6349670,eec202ddf1278dc429cee3d51d21d41a,gospel,1.49e-06,0.0767,0.0559,0.672,0.725,-8.678,98.558,0.122,0.67
5704002,a5e50429ff83487fffa13aba02a979f6,gospel,7.34e-05,0.951,0.3,0.412,0.58,-5.403,98.08,0.0113,0.929
4219223,d1c2aa1b3f53370e870bb49c2c1fd5cf,gospel,0.0,0.404,0.108,0.669,0.671,-3.306,127.026,0.0334,0.905
354344,d939f3c630f064e1637c997db5e82a92,gospel,0.0,0.151,0.167,0.515,0.736,-8.63,84.028,0.378,0.558
6080782,9d1901d50a7c4445114c41254a8bde5d,gospel,7.4e-06,0.233,0.0626,0.486,0.5,-9.5,176.723,0.498,0.526
185747,2f4a71291f77abcda95015c3ed697e0f,gospel,0.0,0.254,0.0477,0.676,0.459,-6.874,114.061,0.498,0.583
3348848,60c0d1e46b711f62dff8a916d372cbeb,gospel,0.0,0.121,0.235,0.404,0.386,-3.261,159.951,0.00922,0.94
6351561,3552610c3bfe18f46a34d0f4fe4d6e8e,gospel,0.0,0.0907,0.0535,0.584,0.186,-12.959,121.221,0.267,0.331
6287897,7b9d463e4990dc337136eefeb13dcc4e,gospel,0.0,0.141,0.0306,0.249,0.0867,-14.65,80.361,0.909,0.0488
1894,a070490855f45d0ac96a9f74e0c605c4,gospel,5.25e-05,0.582,0.195,0.313,0.358,-7.476,90.137,0.0131,0.859
4657732,4975665575e704cd8da6da0f5b3be64a,gospel,0.0,0.537,0.0354,0.409,0.183,-5.842,87.047,0.346,0.605
5124301,9eed1afdd278bfb7d9f627d1f0c95ae7,gospel,0.0,0.103,0.0399,0.26,0.135,-6.121,197.685,0.526,0.484
6079217,2bc9213f5af9fd165f4d840f7af6c2b4,gospel,0.0,0.3,0.0306,0.464,0.324,-8.228,148.108,0.137,0.609
6307011,3de7fcc85edc90b80529c387ffa41b53,gospel,0.0,0.108,0.11,0.57,0.692,-7.494,78.803,0.681,0.459
6342253,5dd87b599e785f6473ed1e72caf366cf,gospel,0.0,0.072,0.192,0.728,0.527,-6.466,92.019,0.0908,0.829
5126233,69e4aa14f49098955853a666476a2e5d,gospel,0.0,0.211,0.0391,0.395,0.244,-8.636,116.018,0.48,0.465
4218920,2328bd5339e7e2f25e3b725ce7f178ac,gospel,0.0,0.219,0.196,0.299,0.377,-8.896,73.105,0.453,0.517
6298329,22a471d6d96498c8e0991d7be6c8febd,gospel,4.5e-06,0.0514,0.0333,0.291,0.116,-10.359,87.954,0.26,0.253
6085140,f3c3c26497fd6d3e4d4dd17e05f1602d,gospel,0.0,0.326,0.236,0.613,0.754,-6.708,74.848,0.056,0.68
3193160,14e3d7009513920b5016a27d06bccec9,gospel,0.0,0.443,0.249,0.504,0.482,-6.016,203.281,0.19,0.942
3046431,997617f46655960aa7a0740305b72de7,gospel,0.0,0.138,0.028,0.486,0.197,-8.281,112.879,0.785,0.397
6291240,2fbfd899d7ef65b737d26b355e10ae9e,gospel,0.0,0.106,0.177,0.8,0.818,-4.17,149.026,0.00273,0.697
6000144,406b1a40f519be1beba782ba21153b41,gospel,1.45e-06,0.308,0.108,0.686,0.819,-5.025,82.905,0.026,0.688
3638517,2bd0c7e95316bacb24830635186a3b36,gospel,0.0,0.928,0.145,0.388,0.462,-6.072,117.192,0.36,0.782
6072069,6e351232276336255a87f47ac682eb1e,gospel,0.0,0.784,0.097,0.446,0.759,-6.911,120.696,0.29,0.869
3801,c59a22b3ffe9902b27efb12ec2c94338,gospel,0.00482,0.119,0.0344,0.218,0.205,-11.573,163.922,0.5,0.429
6250004,ac5ead82ddb84360c86478f02e9f1ea0,gospel,8.7e-05,0.0931,0.0423,0.784,0.666,-5.911,99.045,0.12,0.555
6257240,01e6f77e95b66e8eb1584ed533d8c7d6,gospel,0.0,0.0815,0.0747,0.46,0.401,-8.361,109.29,0.503,0.544
5390158,0cc01dbf33c7a3e0b576bda0ac330f60,gospel,2.42e-06,0.922,0.123,0.328,0.257,-4.596,167.021,0.0185,0.871
6354760,7d3f5708771f835c10ad8684ae2971b8,gospel,0.0,0.1,0.0357,0.495,0.319,-8.51,122.165,0.885,0.231
1969868,159baa234af06bf5e5d746851e627699,gospel,1.22e-06,0.161,0.0253,0.445,0.2,-6.589,92.33,0.438,0.468
4652838,54d4a691fd31ece5af9eacc24f8b38a2,gospel,0.0,0.341,0.246,0.318,0.436,-3.417,168.918,0.228,0.832
626389,78508954fdc5456a966653103eb0b3a5,gospel,0.000966,0.0759,0.0411,0.631,0.793,-8.558,153.943,0.143,0.698
4981396,c26addaa990167e7c90e001064a8fe08,gospel,0.0,0.143,0.0643,0.526,0.346,-10.921,112.321,0.662,0.446
6292159,fda701c15ff8185ee9991e7e87deaf3e,gospel,0.0,0.216,0.103,0.432,0.368,-7.179,110.627,0.535,0.634
6080590,0fd2378eb338cec7dac27b72abdc37df,gospel,0.0,0.0931,0.111,0.843,0.581,-4.244,110.01,0.0933,0.976
6348342,c21f2933f166c4b230e1907cd2d4ca74,gospel,0.0,0.175,0.211,0.768,0.699,-5.913,72.285,0.331,0.576
6356313,8fefa5cc48bce59156a5926301c6c203,gospel,0.0,0.338,0.106,0.588,0.338,-4.865,98.461,0.488,0.731
5702544,4804431a6c41872cd7ef4094cf70e4fd,gospel,1.15e-06,0.713,0.0783,0.61,0.523,-4.763,93.046,0.0958,0.859
6287760,1c5621419d83801c922924a9a40ff375,gospel,0.0,0.299,0.0672,0.488,0.353,-10.715,108.314,0.322,0.389
3192658,2c6dc0df78479b62eda34ccadcf9a6ad,gospel,1.48e-05,0.123,0.0712,0.239,0.192,-4.767,87.131,0.0698,0.804
6283607,03b33cf570b87b7ae1d680a9669321b5,gospel,0.0,0.175,0.0302,0.575,0.189,-13.047,95.338,0.744,0.297
6307771,e2a88368b93bd1f6784bedca5ad739a9,gospel,0.0,0.0381,0.0665,0.65,0.635,-7.529,89.054,0.727,0.618
805115,c192d246824f24dd32a75ff2c1a8805e,gospel,0.0638,0.383,0.043,0.518,0.436,-6.257,109.987,0.000747,0.841
6282796,667d790e25a70f713dc344f970c29e73,gospel,1.11e-06,0.245,0.0359,0.449,0.3,-6.912,129.052,0.0457,0.55
5707022,673d4f61020faa8a3a72a82e81ef37e5,gospel,0.000144,0.963,0.222,0.665,0.319,-3.87,130.025,0.397,0.975
5394055,9fc413335fd6efddc652e2da85784d64,gospel,0.0,0.645,0.162,0.636,0.797,-5.464,159.908,0.0256,0.887
6108087,f158b36b894ecbb8476a73d0540bd9df,gospel,0.0,0.0875,0.0608,0.807,0.728,-7.486,114.666,0.244,0.727
6079423,4de4847695a51a70f7568ab65e7fef10,gospel,0.0,0.0875,0.0608,0.807,0.728,-7.486,114.666,0.244,0.727
301509,0b3ca5bd0ee182ce8a01c4f59d32b98d,gospel,3.14e-06,0.138,0.0745,0.705,0.421,-7.186,135.936,0.259,0.54
6354167,cf08edf619cf51046cce83e26c07a18f,gospel,0.0,0.102,0.0371,0.378,0.232,-6.007,126.525,0.509,0.492
6256116,3c8955ee336ff2216b96e980e031bf07,gospel,0.000957,0.249,0.032,0.485,0.0821,-9.274,117.761,0.303,0.347
6075184,9477cf042b056adc33c4dc483045e838,gospel,0.0,0.0572,0.0269,0.41,0.182,-6.046,110.194,0.563,0.448
6306751,dbc15026747024694cc7530bc0cc7755,gospel,2.23e-05,0.926,0.0692,0.692,0.733,-4.209,117.939,0.0684,0.93
2450497,c1b595a69310ab374584e54fafce540e,gospel,0.0,0.0726,0.0457,0.83,0.905,-7.346,103.008,0.216,0.737
5703239,6eac979c6a22da30dab47195cd311a4e,gospel,0.0,0.96,0.0657,0.569,0.406,-3.557,102.296,0.26,0.776
6282910,354138ff61348a8bed7638e911e5f816,gospel,0.0,0.147,0.043,0.307,0.0796,-8.448,93.345,0.221,0.404
6077792,8f437663e83a4ae08e9c838b4a2feb72,gospel,0.0,0.142,0.0478,0.411,0.474,-9.245,151.456,0.323,0.535
6294869,6940f9ed4672f34f86c2b347d2d5b972,gospel,0.0,0.384,0.193,0.741,0.604,-3.89,96.011,0.0185,0.787
2738545,6814c3514394fc4ad79be46bdca5d8b8,gospel,0.0,0.666,0.642,0.478,0.329,-3.631,189.857,0.0963,0.974
1739270,f5a460b8784a7807613b0ac51bb26c89,gospel,0.0,0.0475,0.0338,0.37,0.101,-5.023,124.675,0.227,0.45
5258923,02b783587b251b55c7065879107ea244,gospel,0.0,0.868,0.0695,0.599,0.523,-3.197,96.954,0.211,0.94
6342636,3fda8963352ad4fdd3381c7810082914,gospel,0.0,0.341,0.0749,0.796,0.668,-3.568,114.975,0.00758,0.873
6080248,1e94fd619669867473e3b78ea29ca5f7,gospel,0.0,0.294,0.295,0.568,0.617,-4.938,91.503,0.208,0.795
6077922,0ac4f1ff623f5435256d2cb5dfdfae40,gospel,1.25e-06,0.276,0.305,0.582,0.668,-3.749,180.013,0.0821,0.874
